,0,1,2,3,4,5,6,7,8,9,10
121,121,134,video_result/ex_02/frame_detection/frame_detection_debug/frame_134.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_134_crop_1.jpg,1,336,42,400,170,dave 0.99,"leo: 0.92310, dave: 0.98717, "
122,122,135,video_result/ex_02/frame_detection/frame_detection_debug/frame_135.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_135_crop_0.jpg,0,623,166,687,294,dave 0.99,"leo: 0.95936, dave: 0.99402, "
123,123,135,video_result/ex_02/frame_detection/frame_detection_debug/frame_135.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_135_crop_1.jpg,1,344,42,408,170,dave 0.99,"leo: 0.95993, dave: 0.99055, "
124,124,136,video_result/ex_02/frame_detection/frame_detection_debug/frame_136.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_136_crop_0.jpg,0,624,161,688,289,dave 0.99,"leo: 0.96702, dave: 0.99389, "
125,125,136,video_result/ex_02/frame_detection/frame_detection_debug/frame_136.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_136_crop_1.jpg,1,346,41,410,169,dave 0.99,"leo: 0.91700, dave: 0.99179, "
126,126,137,video_result/ex_02/frame_detection/frame_detection_debug/frame_137.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_137_crop_0.jpg,0,627,156,691,284,dave 0.99,"leo: 0.95679, dave: 0.99421, "
127,127,137,video_result/ex_02/frame_detection/frame_detection_debug/frame_137.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_137_crop_1.jpg,1,349,40,413,168,dave 0.99,"leo: 0.92208, dave: 0.99075, "
128,128,138,video_result/ex_02/frame_detection/frame_detection_debug/frame_138.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_138_crop_0.jpg,0,628,151,692,279,dave 0.99,"leo: 0.96022, dave: 0.99239, "
129,129,138,video_result/ex_02/frame_detection/frame_detection_debug/frame_138.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_138_crop_1.jpg,1,351,38,415,166,dave 0.99,"leo: 0.86672, dave: 0.99117, "
130,130,139,video_result/ex_02/frame_detection/frame_detection_debug/frame_139.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_139_crop_0.jpg,0,629,143,693,271,dave 0.99,"leo: 0.93461, dave: 0.99200, "
131,131,139,video_result/ex_02/frame_detection/frame_detection_debug/frame_139.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_139_crop_1.jpg,1,353,38,417,166,dave 0.99,"leo: 0.90021, dave: 0.98579, "
132,132,140,video_result/ex_02/frame_detection/frame_detection_debug/frame_140.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_140_crop_0.jpg,0,629,150,693,278,dave 0.99,"leo: 0.96740, dave: 0.99344, "
133,133,140,video_result/ex_02/frame_detection/frame_detection_debug/frame_140.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_140_crop_1.jpg,1,356,37,420,165,dave 0.99,"leo: 0.92972, dave: 0.98827, "
134,134,141,video_result/ex_02/frame_detection/frame_detection_debug/frame_141.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_141_crop_0.jpg,0,630,151,694,279,dave 0.99,"leo: 0.96368, dave: 0.99389, "
135,135,141,video_result/ex_02/frame_detection/frame_detection_debug/frame_141.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_141_crop_1.jpg,1,356,37,420,165,dave 0.99,"leo: 0.95353, dave: 0.98649, "
136,136,142,video_result/ex_02/frame_detection/frame_detection_debug/frame_142.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_142_crop_0.jpg,0,631,150,695,278,dave 0.99,"leo: 0.91828, dave: 0.99466, "
137,137,142,video_result/ex_02/frame_detection/frame_detection_debug/frame_142.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_142_crop_1.jpg,1,361,36,425,164,dave 0.99,"leo: 0.98602, dave: 0.98707, "
138,138,143,video_result/ex_02/frame_detection/frame_detection_debug/frame_143.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_143_crop_0.jpg,0,631,156,695,284,dave 1.00,"leo: 0.95843, dave: 0.99513, "
139,139,143,video_result/ex_02/frame_detection/frame_detection_debug/frame_143.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_143_crop_1.jpg,1,348,21,444,213,dave 0.99,"leo: 0.94240, dave: 0.99348, "
140,140,144,video_result/ex_02/frame_detection/frame_detection_debug/frame_144.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_144_crop_0.jpg,0,632,153,696,281,dave 1.00,"leo: 0.95744, dave: 0.99502, "
141,141,144,video_result/ex_02/frame_detection/frame_detection_debug/frame_144.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_144_crop_1.jpg,1,350,20,446,212,dave 0.99,"leo: 0.95988, dave: 0.99326, "
142,142,145,video_result/ex_02/frame_detection/frame_detection_debug/frame_145.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_145_crop_0.jpg,0,632,150,696,278,dave 0.99,"leo: 0.92169, dave: 0.99397, "
143,143,145,video_result/ex_02/frame_detection/frame_detection_debug/frame_145.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_145_crop_1.jpg,1,368,35,432,163,leo 0.99,"leo: 0.98600, dave: 0.97767, "
144,144,146,video_result/ex_02/frame_detection/frame_detection_debug/frame_146.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_146_crop_0.jpg,0,633,149,697,277,dave 0.99,"leo: 0.92135, dave: 0.99474, "
145,145,146,video_result/ex_02/frame_detection/frame_detection_debug/frame_146.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_146_crop_1.jpg,1,370,36,434,164,dave 0.97,"leo: 0.95159, dave: 0.96647, "
146,146,147,video_result/ex_02/frame_detection/frame_detection_debug/frame_147.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_147_crop_0.jpg,0,634,148,698,276,dave 0.99,"leo: 0.93476, dave: 0.99341, "
147,147,147,video_result/ex_02/frame_detection/frame_detection_debug/frame_147.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_147_crop_1.jpg,1,372,37,436,165,dave 0.95,"leo: 0.80762, dave: 0.94698, "
148,148,148,video_result/ex_02/frame_detection/frame_detection_debug/frame_148.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_148_crop_0.jpg,0,633,151,697,279,dave 0.99,"leo: 0.96514, dave: 0.99436, "
149,149,149,video_result/ex_02/frame_detection/frame_detection_debug/frame_149.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_149_crop_0.jpg,0,635,144,699,272,dave 0.99,"leo: 0.96083, dave: 0.99409, "
150,150,150,video_result/ex_02/frame_detection/frame_detection_debug/frame_150.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_150_crop_0.jpg,0,636,143,700,271,dave 0.99,"leo: 0.96000, dave: 0.99331, "
151,151,151,video_result/ex_02/frame_detection/frame_detection_debug/frame_151.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_151_crop_0.jpg,0,637,139,701,267,dave 0.99,"leo: 0.93401, dave: 0.99182, "
152,152,152,video_result/ex_02/frame_detection/frame_detection_debug/frame_152.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_152_crop_0.jpg,0,637,137,701,265,dave 0.99,"leo: 0.90081, dave: 0.99272, "
153,153,153,video_result/ex_02/frame_detection/frame_detection_debug/frame_153.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_153_crop_0.jpg,0,637,138,701,266,dave 0.99,"leo: 0.91708, dave: 0.99275, "
154,154,154,video_result/ex_02/frame_detection/frame_detection_debug/frame_154.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_154_crop_0.jpg,0,638,121,702,249,dave 0.99,"leo: 0.97396, dave: 0.99324, "
155,155,155,video_result/ex_02/frame_detection/frame_detection_debug/frame_155.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_155_crop_0.jpg,0,637,115,701,243,dave 1.00,"leo: 0.97104, dave: 0.99562, "
156,156,156,video_result/ex_02/frame_detection/frame_detection_debug/frame_156.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_156_crop_0.jpg,0,635,115,699,243,dave 0.99,"leo: 0.94905, dave: 0.99394, "
157,157,157,video_result/ex_02/frame_detection/frame_detection_debug/frame_157.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_157_crop_0.jpg,0,635,116,699,244,dave 0.99,"leo: 0.88738, dave: 0.99300, "
158,158,158,video_result/ex_02/frame_detection/frame_detection_debug/frame_158.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_158_crop_0.jpg,0,635,109,699,237,dave 0.99,"leo: 0.96325, dave: 0.99260, "
159,159,159,video_result/ex_02/frame_detection/frame_detection_debug/frame_159.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_159_crop_0.jpg,0,632,118,696,246,dave 0.99,"leo: 0.92045, dave: 0.99346, "
160,160,160,video_result/ex_02/frame_detection/frame_detection_debug/frame_160.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_160_crop_0.jpg,0,631,107,695,235,dave 0.99,"leo: 0.94853, dave: 0.99079, "
161,161,161,video_result/ex_02/frame_detection/frame_detection_debug/frame_161.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_161_crop_0.jpg,0,631,94,695,222,dave 0.99,"leo: 0.92713, dave: 0.99041, "
162,162,162,video_result/ex_02/frame_detection/frame_detection_debug/frame_162.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_162_crop_0.jpg,0,630,96,694,224,dave 0.99,"leo: 0.93041, dave: 0.99252, "
163,163,163,video_result/ex_02/frame_detection/frame_detection_debug/frame_163.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_163_crop_0.jpg,0,629,101,693,229,dave 0.99,"leo: 0.96582, dave: 0.99362, "
164,164,164,video_result/ex_02/frame_detection/frame_detection_debug/frame_164.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_164_crop_0.jpg,0,625,118,689,246,dave 0.99,"leo: 0.95623, dave: 0.99217, "
165,165,166,video_result/ex_02/frame_detection/frame_detection_debug/frame_166.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_166_crop_0.jpg,0,620,117,684,245,dave 0.99,"leo: 0.96616, dave: 0.99368, "
166,166,167,video_result/ex_02/frame_detection/frame_detection_debug/frame_167.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_167_crop_0.jpg,0,618,114,682,242,dave 0.99,"leo: 0.95295, dave: 0.99339, "
167,167,168,video_result/ex_02/frame_detection/frame_detection_debug/frame_168.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_168_crop_0.jpg,0,616,115,680,243,dave 0.99,"leo: 0.96670, dave: 0.99370, "
168,168,169,video_result/ex_02/frame_detection/frame_detection_debug/frame_169.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_169_crop_0.jpg,0,595,54,691,246,dave 0.99,"leo: 0.92308, dave: 0.99297, "
169,169,170,video_result/ex_02/frame_detection/frame_detection_debug/frame_170.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_170_crop_0.jpg,0,595,53,691,245,dave 0.99,"leo: 0.92177, dave: 0.99323, "
170,170,171,video_result/ex_02/frame_detection/frame_detection_debug/frame_171.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_171_crop_0.jpg,0,607,90,671,218,dave 0.99,"leo: 0.96333, dave: 0.99475, "
171,171,172,video_result/ex_02/frame_detection/frame_detection_debug/frame_172.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_172_crop_0.jpg,0,604,70,668,198,dave 0.99,"leo: 0.90731, dave: 0.98848, "
172,172,173,video_result/ex_02/frame_detection/frame_detection_debug/frame_173.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_173_crop_0.jpg,0,601,83,665,211,dave 0.99,"leo: 0.95691, dave: 0.99371, "
173,173,174,video_result/ex_02/frame_detection/frame_detection_debug/frame_174.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_174_crop_0.jpg,0,599,84,663,212,dave 1.00,"leo: 0.95008, dave: 0.99511, "
174,174,175,video_result/ex_02/frame_detection/frame_detection_debug/frame_175.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_175_crop_0.jpg,0,596,66,660,194,dave 0.99,"leo: 0.91918, dave: 0.98922, "
175,175,176,video_result/ex_02/frame_detection/frame_detection_debug/frame_176.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_176_crop_0.jpg,0,588,87,652,215,dave 0.99,"leo: 0.95317, dave: 0.99125, "
176,176,182,video_result/ex_02/frame_detection/frame_detection_debug/frame_182.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_182_crop_0.jpg,0,570,59,634,187,dave 0.99,"leo: 0.94786, dave: 0.99215, "
177,177,183,video_result/ex_02/frame_detection/frame_detection_debug/frame_183.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_183_crop_0.jpg,0,228,19,292,147,dave 0.98,"leo: 0.90541, dave: 0.98018, "
178,178,184,video_result/ex_02/frame_detection/frame_detection_debug/frame_184.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_184_crop_0.jpg,0,554,82,618,210,dave 0.99,"leo: 0.94528, dave: 0.99251, "
179,179,186,video_result/ex_02/frame_detection/frame_detection_debug/frame_186.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_186_crop_0.jpg,0,547,87,611,215,dave 0.99,"leo: 0.97657, dave: 0.99353, "
180,180,187,video_result/ex_02/frame_detection/frame_detection_debug/frame_187.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_187_crop_0.jpg,0,215,23,279,151,leo 0.99,"leo: 0.98701, dave: 0.97961, "
181,181,188,video_result/ex_02/frame_detection/frame_detection_debug/frame_188.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_188_crop_0.jpg,0,212,24,276,152,leo 0.99,"leo: 0.99463, dave: 0.97090, "
182,182,189,video_result/ex_02/frame_detection/frame_detection_debug/frame_189.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_189_crop_0.jpg,0,208,24,272,152,leo 0.99,"leo: 0.98930, dave: 0.96798, "
183,183,190,video_result/ex_02/frame_detection/frame_detection_debug/frame_190.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_190_crop_0.jpg,0,208,24,272,152,leo 0.98,"leo: 0.98478, dave: 0.97919, "
184,184,191,video_result/ex_02/frame_detection/frame_detection_debug/frame_191.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_191_crop_0.jpg,0,207,24,271,152,leo 0.98,"leo: 0.98160, dave: 0.97722, "
185,185,192,video_result/ex_02/frame_detection/frame_detection_debug/frame_192.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_192_crop_0.jpg,0,203,28,267,156,dave 0.99,"leo: 0.98142, dave: 0.98969, "
186,186,193,video_result/ex_02/frame_detection/frame_detection_debug/frame_193.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_193_crop_0.jpg,0,200,31,264,159,leo 0.98,"leo: 0.98167, dave: 0.98090, "
187,187,194,video_result/ex_02/frame_detection/frame_detection_debug/frame_194.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_194_crop_0.jpg,0,198,31,262,159,leo 0.99,"leo: 0.98851, dave: 0.98469, "
188,188,195,video_result/ex_02/frame_detection/frame_detection_debug/frame_195.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_195_crop_0.jpg,0,194,32,258,160,leo 0.99,"leo: 0.98969, dave: 0.98246, "
189,189,196,video_result/ex_02/frame_detection/frame_detection_debug/frame_196.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_196_crop_0.jpg,0,505,82,569,210,dave 0.99,"leo: 0.95714, dave: 0.99116, "
190,190,196,video_result/ex_02/frame_detection/frame_detection_debug/frame_196.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_196_crop_1.jpg,1,192,35,256,163,leo 0.99,"leo: 0.98617, dave: 0.98531, "
191,191,197,video_result/ex_02/frame_detection/frame_detection_debug/frame_197.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_197_crop_0.jpg,0,190,38,254,166,dave 0.99,"leo: 0.97528, dave: 0.98657, "
192,192,198,video_result/ex_02/frame_detection/frame_detection_debug/frame_198.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_198_crop_0.jpg,0,187,39,251,167,leo 0.99,"leo: 0.98867, dave: 0.98583, "
193,193,199,video_result/ex_02/frame_detection/frame_detection_debug/frame_199.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_199_crop_0.jpg,0,183,42,247,170,leo 0.99,"leo: 0.98759, dave: 0.96788, "
194,194,200,video_result/ex_02/frame_detection/frame_detection_debug/frame_200.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_200_crop_0.jpg,0,471,38,567,230,dave 0.99,"leo: 0.92623, dave: 0.99008, "
195,195,200,video_result/ex_02/frame_detection/frame_detection_debug/frame_200.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_200_crop_1.jpg,1,180,42,244,170,leo 0.99,"leo: 0.99328, dave: 0.96775, "
196,196,201,video_result/ex_02/frame_detection/frame_detection_debug/frame_201.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_201_crop_0.jpg,0,178,41,242,169,leo 0.99,"leo: 0.98790, dave: 0.98095, "
197,197,202,video_result/ex_02/frame_detection/frame_detection_debug/frame_202.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_202_crop_0.jpg,0,178,43,242,171,dave 0.98,"leo: 0.97255, dave: 0.98278, "
198,198,203,video_result/ex_02/frame_detection/frame_detection_debug/frame_203.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_203_crop_0.jpg,0,489,90,553,218,dave 0.99,"leo: 0.92988, dave: 0.99093, "
199,199,203,video_result/ex_02/frame_detection/frame_detection_debug/frame_203.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_203_crop_1.jpg,1,175,49,239,177,dave 0.99,"leo: 0.96192, dave: 0.98748, "
200,200,204,video_result/ex_02/frame_detection/frame_detection_debug/frame_204.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_204_crop_0.jpg,0,486,91,550,219,dave 0.99,"leo: 0.87550, dave: 0.98900, "
201,201,204,video_result/ex_02/frame_detection/frame_detection_debug/frame_204.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_204_crop_1.jpg,1,174,50,238,178,dave 0.99,"leo: 0.98570, dave: 0.98604, "
202,202,205,video_result/ex_02/frame_detection/frame_detection_debug/frame_205.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_205_crop_0.jpg,0,485,92,549,220,dave 0.99,"leo: 0.85077, dave: 0.99208, "
203,203,205,video_result/ex_02/frame_detection/frame_detection_debug/frame_205.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_205_crop_1.jpg,1,172,50,236,178,dave 0.99,"leo: 0.98454, dave: 0.98585, "
204,204,206,video_result/ex_02/frame_detection/frame_detection_debug/frame_206.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_206_crop_0.jpg,0,469,39,565,231,dave 0.99,"leo: 0.90514, dave: 0.99007, "
205,205,206,video_result/ex_02/frame_detection/frame_detection_debug/frame_206.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_206_crop_1.jpg,1,169,54,233,182,leo 0.99,"leo: 0.98705, dave: 0.98489, "
206,206,207,video_result/ex_02/frame_detection/frame_detection_debug/frame_207.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_207_crop_0.jpg,0,468,40,564,232,dave 0.99,"leo: 0.90106, dave: 0.99024, "
207,207,207,video_result/ex_02/frame_detection/frame_detection_debug/frame_207.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_207_crop_1.jpg,1,168,55,232,183,leo 0.99,"leo: 0.99061, dave: 0.98739, "
208,208,208,video_result/ex_02/frame_detection/frame_detection_debug/frame_208.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_208_crop_0.jpg,0,468,38,564,230,dave 0.99,"leo: 0.92752, dave: 0.99172, "
209,209,208,video_result/ex_02/frame_detection/frame_detection_debug/frame_208.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_208_crop_1.jpg,1,164,59,228,187,leo 0.99,"leo: 0.98895, dave: 0.98670, "
210,210,209,video_result/ex_02/frame_detection/frame_detection_debug/frame_209.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_209_crop_0.jpg,0,468,38,564,230,dave 0.99,"leo: 0.94445, dave: 0.99227, "
211,211,209,video_result/ex_02/frame_detection/frame_detection_debug/frame_209.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_209_crop_1.jpg,1,163,60,227,188,leo 0.99,"leo: 0.98961, dave: 0.98660, "
212,212,210,video_result/ex_02/frame_detection/frame_detection_debug/frame_210.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_210_crop_0.jpg,0,484,101,548,229,dave 0.99,"leo: 0.94249, dave: 0.99422, "
213,213,210,video_result/ex_02/frame_detection/frame_detection_debug/frame_210.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_210_crop_1.jpg,1,160,66,224,194,leo 0.99,"leo: 0.99109, dave: 0.98577, "
214,214,211,video_result/ex_02/frame_detection/frame_detection_debug/frame_211.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_211_crop_0.jpg,0,484,104,548,232,dave 0.99,"leo: 0.92123, dave: 0.99344, "
215,215,211,video_result/ex_02/frame_detection/frame_detection_debug/frame_211.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_211_crop_1.jpg,1,160,66,224,194,leo 0.99,"leo: 0.99233, dave: 0.98297, "
216,216,212,video_result/ex_02/frame_detection/frame_detection_debug/frame_212.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_212_crop_0.jpg,0,484,107,548,235,dave 0.99,"leo: 0.93646, dave: 0.99391, "
217,217,212,video_result/ex_02/frame_detection/frame_detection_debug/frame_212.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_212_crop_1.jpg,1,158,67,222,195,dave 0.99,"leo: 0.97907, dave: 0.99232, "
218,218,213,video_result/ex_02/frame_detection/frame_detection_debug/frame_213.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_213_crop_0.jpg,0,484,109,548,237,dave 0.99,"leo: 0.88796, dave: 0.99358, "
219,219,213,video_result/ex_02/frame_detection/frame_detection_debug/frame_213.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_213_crop_1.jpg,1,155,70,219,198,dave 0.99,"leo: 0.97855, dave: 0.99353, "
220,220,214,video_result/ex_02/frame_detection/frame_detection_debug/frame_214.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_214_crop_0.jpg,0,483,111,547,239,dave 0.99,"leo: 0.91035, dave: 0.99269, "
221,221,214,video_result/ex_02/frame_detection/frame_detection_debug/frame_214.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_214_crop_1.jpg,1,154,73,218,201,dave 0.99,"leo: 0.96940, dave: 0.99177, "
222,222,215,video_result/ex_02/frame_detection/frame_detection_debug/frame_215.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_215_crop_0.jpg,0,486,107,550,235,dave 0.99,"leo: 0.90889, dave: 0.99430, "
223,223,215,video_result/ex_02/frame_detection/frame_detection_debug/frame_215.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_215_crop_1.jpg,1,152,72,216,200,dave 0.99,"leo: 0.98115, dave: 0.99182, "
224,224,216,video_result/ex_02/frame_detection/frame_detection_debug/frame_216.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_216_crop_0.jpg,0,486,109,550,237,dave 0.99,"leo: 0.91219, dave: 0.99442, "
225,225,216,video_result/ex_02/frame_detection/frame_detection_debug/frame_216.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_216_crop_1.jpg,1,151,73,215,201,dave 0.99,"leo: 0.98982, dave: 0.99041, "
226,226,217,video_result/ex_02/frame_detection/frame_detection_debug/frame_217.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_217_crop_0.jpg,0,485,107,549,235,dave 1.00,"leo: 0.94260, dave: 0.99504, "
227,227,217,video_result/ex_02/frame_detection/frame_detection_debug/frame_217.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_217_crop_1.jpg,1,146,80,210,208,leo 0.99,"leo: 0.98974, dave: 0.98622, "
228,228,218,video_result/ex_02/frame_detection/frame_detection_debug/frame_218.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_218_crop_0.jpg,0,485,109,549,237,dave 0.99,"leo: 0.92875, dave: 0.99435, "
229,229,218,video_result/ex_02/frame_detection/frame_detection_debug/frame_218.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_218_crop_1.jpg,1,145,81,209,209,leo 0.99,"leo: 0.99267, dave: 0.98983, "
230,230,219,video_result/ex_02/frame_detection/frame_detection_debug/frame_219.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_219_crop_0.jpg,0,484,110,548,238,dave 1.00,"leo: 0.90823, dave: 0.99520, "
231,231,219,video_result/ex_02/frame_detection/frame_detection_debug/frame_219.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_219_crop_1.jpg,1,144,84,208,212,dave 0.99,"leo: 0.98777, dave: 0.98996, "
232,232,220,video_result/ex_02/frame_detection/frame_detection_debug/frame_220.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_220_crop_0.jpg,0,484,116,548,244,dave 0.99,"leo: 0.84059, dave: 0.99419, "
233,233,220,video_result/ex_02/frame_detection/frame_detection_debug/frame_220.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_220_crop_1.jpg,1,139,86,203,214,leo 0.99,"leo: 0.99443, dave: 0.97023, "
234,234,221,video_result/ex_02/frame_detection/frame_detection_debug/frame_221.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_221_crop_0.jpg,0,484,116,548,244,dave 0.99,"leo: 0.80057, dave: 0.99410, "
235,235,221,video_result/ex_02/frame_detection/frame_detection_debug/frame_221.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_221_crop_1.jpg,1,138,88,202,216,leo 0.99,"leo: 0.99175, dave: 0.96674, "
236,236,222,video_result/ex_02/frame_detection/frame_detection_debug/frame_222.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_222_crop_0.jpg,0,484,123,548,251,dave 0.99,"leo: 0.75654, dave: 0.99461, "
237,237,222,video_result/ex_02/frame_detection/frame_detection_debug/frame_222.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_222_crop_1.jpg,1,136,90,200,218,dave 0.98,"leo: 0.98245, dave: 0.98460, "
238,238,223,video_result/ex_02/frame_detection/frame_detection_debug/frame_223.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_223_crop_0.jpg,0,484,124,548,252,dave 0.99,"leo: 0.73014, dave: 0.99331, "
239,239,223,video_result/ex_02/frame_detection/frame_detection_debug/frame_223.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_223_crop_1.jpg,1,118,46,214,238,dave 0.99,"leo: 0.97301, dave: 0.99266, "
240,240,224,video_result/ex_02/frame_detection/frame_detection_debug/frame_224.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_224_crop_0.jpg,0,484,115,548,243,dave 0.99,"leo: 0.92893, dave: 0.99456, "
241,241,224,video_result/ex_02/frame_detection/frame_detection_debug/frame_224.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_224_crop_1.jpg,1,132,97,196,225,dave 0.98,"leo: 0.98281, dave: 0.98402, "
